"plot","all_genres","raw_genre","genre","clean_text"
"Decades after surviving the Nostromo incident, Ellen Ripley is sent out to re-establish contact with a terraforming colony but finds herself battling the Alien Queen and her offspring.","Action, Adventure, Sci-Fi","Action","Action_Adventure","decade surviving nostromo incident ellen ripley sent reestablish contact terraforming colony find battling alien queen offspring"
"After finding an old rifle, a young boy joins the Soviet resistance movement against ruthless German forces and experiences the horrors of World War II.","Drama, Thriller, War","Drama","Drama_Romance","finding old rifle young boy join soviet resistance movement ruthless german force experience horror world war ii"
"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.","Biography, Drama, History","Biography","Drama_Romance","real life one america foremost founding father first secretary treasury alexander hamilton captured live broadway richard rodgers theater original broadway cast"
"Two teenagers share a profound, magical connection upon discovering they are swapping bodies. Things manage to become even more complicated when the boy and girl decide to meet in person.","Animation, Drama, Fantasy","Animation","SciFi_Fantasy","two teenager share profound magical connection upon discovering swapping body thing manage become even complicated boy girl decide meet person"
"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.","Animation, Adventure, Comedy","Animation","SciFi_Fantasy","aspiring musician miguel confronted family ancestral ban music enters land dead find greatgreatgrandfather legendary singer"
"In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.","Animation, Adventure, Family","Animation","SciFi_Fantasy","distant future small wastecollecting robot inadvertently embarks space journey ultimately decide fate mankind"
"The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was deeply jealous of Mozart's talent and claimed to have murdered him.","Biography, Drama, Music","Biography","Drama_Romance","life success trouble wolfgang amadeus mozart told antonio salieri contemporaneous composer deeply jealous mozart talent claimed murdered"
"An insane American general orders a bombing attack on the Soviet Union, triggering a path to nuclear holocaust that a war room full of politicians and generals frantically tries to stop.","Comedy, War","Comedy","Comedy_Family","insane american general order bombing attack soviet union triggering path nuclear holocaust war room full politician general frantically try stop"
"In 1984 East Berlin, an agent of the secret police, conducting surveillance on a writer and his lover, finds himself becoming increasingly absorbed by their lives.","Drama, Mystery, Thriller","Drama","Drama_Romance","east berlin agent secret police conducting surveillance writer lover find becoming increasingly absorbed life"
"While serving a five-year sentence for a violent crime, a 12-year-old boy sues his parents for neglect.","Drama","Drama","Drama_Romance","serving fiveyear sentence violent crime yearold boy sue parent neglect"
"A German U-boat stalks the frigid waters of the North Atlantic as its young crew experience the sheer terror and claustrophobic life of a submariner in World War II.","Drama, War","Drama","Drama_Romance","german uboat stalk frigid water north atlantic young crew experience sheer terror claustrophobic life submariner world war ii"
"A screenwriter develops a dangerous relationship with a faded film star determined to make a triumphant return.","Drama, Film-Noir","Drama","Drama_Romance","screenwriter develops dangerous relationship faded film star determined make triumphant return"
"Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".","Comedy, Drama","Comedy","Comedy_Family","two friend searching long lost companion revisit college day recall memory friend inspired think differently even rest world called idiot"
"After refusing to attack an enemy position, a general accuses the soldiers of cowardice and their commanding officer must defend them.","Drama, War","Drama","Drama_Romance","refusing attack enemy position general accuses soldier cowardice commanding officer must defend"
"A veteran British barrister must defend his client in a murder trial that has surprise after surprise.","Crime, Drama, Mystery","Crime","Crime_Thriller_Horror","veteran british barrister must defend client murder trial surprise surprise"
"Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.","Comedy, Drama, War","Comedy","Comedy_Family","dictator adenoid hynkel try expand empire poor jewish barber try avoid persecution hynkels regime"
"An executive of a Yokohama shoe company becomes a victim of extortion when his chauffeur's son is kidnapped by mistake and held for ransom.","Crime, Drama, Mystery","Crime","Crime_Thriller_Horror","executive yokohama shoe company becomes victim extortion chauffeur son kidnapped mistake held ransom"
"Dilli, an ex-convict, endeavours to meet his daughter for the first time after leaving prison. However, his attempts are interrupted due to a drug raid planned by Inspector Bejoy.","Action, Adventure, Crime","Action","Action_Adventure","dilli exconvict endeavour meet daughter first time leaving prison however attempt interrupted due drug raid planned inspector bejoy"
"A biopic detailing the 2 decades that Punjabi Sikh revolutionary Udham Singh spent planning the assassination of the man responsible for the Jallianwala Bagh massacre.","Biography, Crime, Drama","Biography","Drama_Romance","biopic detailing decade punjabi sikh revolutionary udham singh spent planning assassination man responsible jallianwala bagh massacre"
